Resource,type,name,extension,date,size,sha1,md5,files_count,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,scan_errors,license__key,license__score,license__short_name,license__category,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,start_line,end_line,matched_rule__identifier,matched_rule__license_choice,matched_rule__licenses,copyright,copyright_holder,author,email,url,package__type,package__name,package__version,package__primary_language,package__summary,package__description,package__homepage_url,package__download_url,package__bug_tracking_url,package__vcs_repository,package__copyright,package__asserted_license,package__notice_text
/data/extract/TODO/msvc-files/,directory,msvc-files,,,10865,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/links/,directory,links,,,464176,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/xz_lzma/,directory,xz_lzma,,,7372,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/cannot_open/,directory,cannot_open,,,813204,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/rpm/,directory,rpm,,,30726,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/jar_war_ear/,directory,jar_war_ear,,,32182,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/office_docs/,directory,office_docs,,,220729,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/unicode/ticket_3013.zip,file,ticket_3013.zip,.zip,2016-12-01,1105,18f1711e5ddac5fa45e89f4e37cfc907b14dab58,ef5e0d051746f9266bb8242aed8c263d,,application/zip,"Zip archive data, at least v1.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/unicode/ticket_3013.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/unicode/skinenigmang-logos-xpm-hi-20070214.tgz,file,skinenigmang-logos-xpm-hi-20070214.tgz,.tgz,2016-12-01,528736,fc6dfedc16bb6559e3c97bb5bc529bddcd0ea777,1c2a0eee7452b8981d679359b9e3680e,,application/x-gzip,"gzip compressed data, last modified: Wed Feb 14 09:59:38 2007, from Unix",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/unicode/skinenigmang-logos-xpm-hi-20070214.tgz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/empty_dir/yazd_src_Beta_3_0.tar.gz,file,yazd_src_Beta_3_0.tar.gz,.gz,2016-12-01,2555,b4eb2fc276191e64ec281c40a69c79538ef1e3d3,0089b19f838146e1493017ddeb2fd9a6,,application/x-gzip,"gzip compressed data, last modified: Tue Mar 8 04:13:42 2011, from Unix",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/empty_dir/yazd_src_Beta_3_0.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/shallow/shal.tgz,file,shal.tgz,.tgz,2016-12-01,1124,3b7e1cc06e37aabd0aabb2fdc8bd676b41951369,561e9401b2a36c7a3e66ef31b5971646,,application/x-gzip,"gzip compressed data, was ""s.tar"", last modified: Fri Dec 4 19:17:08 2009, from FAT filesystem (MS-DOS, OS/2, NT)",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/shallow/shal.tgz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/msvc-files/abc.sln,file,abc.sln,.sln,2016-12-01,1108,cbd4edb21d20ce0c09f36a6212dc4c831eb64557,6bb416b84701b06d9af5580be62043f9,,text/plain,"ASCII text, with CRLF line terminators",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/msvc-files/resource.h,file,resource.h,.h,2016-12-01,397,6461c2f4b88a2129c2a0e9bc7fe545712d2fb902,61cb680fd5bdd3c4276298fd342afd84,,text/plain,"ASCII text, with CRLF line terminators",C,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/msvc-files/abc.vcproj,file,abc.vcproj,.vcproj,2016-12-01,6772,73da5d99a64d4adb0d3d29d97a870bfed22be710,4b61c60c72dc70a064c76cafc6dd250b,,application/xml,XML document text,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/msvc-files/stdafx.h,file,stdafx.h,.h,2016-12-01,314,f2f40b97014301b941d9b79269f4bc23cb0403ca,8fbde616e080836a0abbcd4619fafa4d,,text/x-c,"C source, ASCII text, with CRLF line terminators",C,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/msvc-files/abc.rc,file,abc.rc,.rc,2016-12-01,2274,9097d6a35f5e43fff8b2a5838164fe2ef62569d6,806f076ae5d3af8f7140ba07c9abfb7f,,text/x-c,"C source, ASCII text, with CRLF line terminators",C,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/msvc-files/abc.rc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,80,,,,"Copyright (c) 2006 VALUE OriginalFilename', abc.exe VALUE ProductName', abc",,,,,,,,,,,,,,,,,
/data/extract/TODO/links/skinenigmang-logos-xpm-hi-20070214.tgz,file,skinenigmang-logos-xpm-hi-20070214.tgz,.tgz,2016-12-01,463556,adecd0514de3fb5164921a0d8fdc28c0e99c9c7d,cca6410d4895cb1e8ae6cb152972ee89,,application/x-gzip,"gzip compressed data, was ""skinenigmang-logos-xpm-hi-20070214.tar"", last modified: Fri Mar 12 02:24:44 2010, from Unix",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/links/skinenigmang-logos-xpm-hi-20070214.tgz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/links/prune_link_no_boms.tar.gz,file,prune_link_no_boms.tar.gz,.gz,2016-12-01,392,77bf6005264c59c18a18250ebcabbc6f492254d7,6dc534d73b35d92aee161179a4886f32,,application/x-gzip,"gzip compressed data, last modified: Mon Dec 21 22:50:52 2009, from Unix",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/links/prune_link_no_boms.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/links/prune_broken_simlink_2570.tar.gz,file,prune_broken_simlink_2570.tar.gz,.gz,2016-12-01,228,87715267c34b131bc60b77b6bfc9e7ada14597d0,30f87267872627729fcd09c531385cd7,,application/x-gzip,"gzip compressed data, last modified: Fri Feb 5 00:35:24 2010, from Unix",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/links/prune_broken_simlink_2570.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/xz_lzma/texlive-core-patches-20.tar.xz,file,texlive-core-patches-20.tar.xz,.xz,2016-12-01,2916,d640f7e940f1574a6cd67799d07b2bbbbfed93bb,f5958286b75a43871d768f9e3aa853ff,,application/x-xz,XZ compressed data,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/xz_lzma/texlive-core-patches-20.tar.xz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/xz_lzma/coreutils-8.5-patches-1.tar.lzma,file,coreutils-8.5-patches-1.tar.lzma,.lzma,2016-12-01,4456,8bba5c4b0f946cdfe6d208dc5e507606b45a5c60,490e231162f84a297d982d3b3c1f5e63,,application/x-lzma,"LZMA compressed data, streamed",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/xz_lzma/coreutils-8.5-patches-1.tar.lzma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/cannot_open/password.zip,file,password.zip,.zip,2016-12-01,624444,59e2326b6a13ca50e0dc9b0072f486fb6656f16f,550facd85fba154a69deb542b214329d,,application/zip,"Zip archive data, at least v2.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/cannot_open/password.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/cannot_open/corrupted.gz,file,corrupted.gz,.gz,2016-12-01,188760,759e348d83fa7747aaf56a67ae9074bef64f31d7,ec4a5823ab90195783e46465b0771689,,application/x-gzip,"gzip compressed data, last modified: Mon Mar 31 11:36:59 2008, max compression, from Unix",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/rpm/libsqueeze0.2_0-0.2.3-8mdv2010.0.i586.rpm,file,libsqueeze0.2_0-0.2.3-8mdv2010.0.i586.rpm,.rpm,2016-12-01,30726,8385da0b73a5e9061f4900f81fa3db0a02e126be,5328a739b0ce55a2e15f7fd64449dd30,,application/x-rpm,RPM v3.0 bin i386/x86_64,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/rpm/libsqueeze0.2_0-0.2.3-8mdv2010.0.i586.rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,,,,,,,tvignaud@mandriva.com,,,,,,,,,,,,,,
/data/extract/TODO/rpm/libsqueeze0.2_0-0.2.3-8mdv2010.0.i586.rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,48,,,,,,,tpg@mandriva.org,,,,,,,,,,,,,,
/data/extract/TODO/rpm/libsqueeze0.2_0-0.2.3-8mdv2010.0.i586.rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,49,,,,,,,oeriksson@mandriva.com,,,,,,,,,,,,,,
/data/extract/TODO/rpm/libsqueeze0.2_0-0.2.3-8mdv2010.0.i586.rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,68,,,,,,,pixel@mandriva.com,,,,,,,,,,,,,,
/data/extract/TODO/rpm/libsqueeze0.2_0-0.2.3-8mdv2010.0.i586.rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,71,,,,,,,oblin@mandriva.com,,,,,,,,,,,,,,
/data/extract/TODO/rpm/libsqueeze0.2_0-0.2.3-8mdv2010.0.i586.rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,,,,,,,,http://squeeze.xfce.org/,,,,,,,,,,,,,
/data/extract/TODO/rpm/libsqueeze0.2_0-0.2.3-8mdv2010.0.i586.rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/jar_war_ear/balancer.war,file,balancer.war,.war,2016-12-01,16016,d405ea208568aaf520979590a7906ba83944696a,f0ae80680264ce30e5f168b1d80f4838,,application/zip,"Zip archive data, at least v1.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/jar_war_ear/balancer.war,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/jar_war_ear/jaxrpc-simpleShare.jar,file,jaxrpc-simpleShare.jar,.jar,2016-12-01,1146,90b2587f076b1642d242ad277141532a6146cf08,4ed6a3b4702766b72d12e6f33857b61b,,application/zip,"Zip archive data, at least v1.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/jar_war_ear/jaxrpc-simpleShare.jar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/jar_war_ear/jaxrpc-simple.war,file,jaxrpc-simple.war,.war,2016-12-01,5671,0b9534bd198392dfe51846af97b603d109aadb01,4b8b979f882fa7a136b4daa2ca787ba6,,application/zip,"Zip archive data, at least v1.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/jar_war_ear/jaxrpc-simple.war,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/jar_war_ear/jaxrpc-simple.ear,file,jaxrpc-simple.ear,.ear,2016-12-01,9349,d21be20769ad186fb5a7849c99ebda3bc6e8064a,8775a44f364bf309aae83e852d0fb2ed,,application/zip,"Zip archive data, at least v1.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/jar_war_ear/jaxrpc-simple.ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/office_docs/OpenSourceForBusinessSeminarOutline.sxi,file,OpenSourceForBusinessSeminarOutline.sxi,.sxi,2016-12-01,9439,23c8d4d83a83c710054a94efa9106074db0e6ceb,af33c921ac42aaff805882eab0ec356e,,application/zip,"Zip archive data, at least v2.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/office_docs/OpenSourceForBusinessSeminarOutline.sxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,93,,,,,,,,http://openoffice.org/2000/office,,,,,,,,,,,,,
/data/extract/TODO/office_docs/OpenSourceForBusinessSeminarOutline.sxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,93,,,,,,,,http://www.w3.org/1999/xlink,,,,,,,,,,,,,
/data/extract/TODO/office_docs/OpenSourceForBusinessSeminarOutline.sxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,93,,,,,,,,http://purl.org/dc/elements/1.1/,,,,,,,,,,,,,
/data/extract/TODO/office_docs/OpenSourceForBusinessSeminarOutline.sxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,93,,,,,,,,http://openoffice.org/2000/meta,,,,,,,,,,,,,
/data/extract/TODO/office_docs/OpenSourceForBusinessSeminarOutline.sxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,93,,,,,,,,http://openoffice.org/2000/presentation,,,,,,,,,,,,,
/data/extract/TODO/office_docs/ppt.pptx,file,ppt.pptx,.pptx,2016-12-01,122946,4e949a7fe415fa96efe1d7cc22d769065ad341cd,18f46acf364cb962e68c220cbff0cdd5,,application/vnd.openxmlformats-officedocument.presentationml.presentation,Microsoft PowerPoint 2007+,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/office_docs/ofbiz-overview.sdd,file,ofbiz-overview.sdd,.sdd,2016-12-01,38836,7936faa282ac4cc86160b64df3afbc817482e31e,0efbecb08ac336c869041af3ec8021d5,,application/zip,"Zip archive data, at least v2.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/TODO/office_docs/ofbiz-overview.sdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451,451,,,,,,,,http://openoffice.org/2000/office,,,,,,,,,,,,,
/data/extract/TODO/office_docs/ofbiz-overview.sdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451,451,,,,,,,,http://www.w3.org/1999/xlink,,,,,,,,,,,,,
/data/extract/TODO/office_docs/ofbiz-overview.sdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451,451,,,,,,,,http://purl.org/dc/elements/1.1/,,,,,,,,,,,,,
/data/extract/TODO/office_docs/ofbiz-overview.sdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451,451,,,,,,,,http://openoffice.org/2000/meta,,,,,,,,,,,,,
/data/extract/TODO/office_docs/ofbiz-overview.sdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451,451,,,,,,,,http://openoffice.org/2000/presentation,,,,,,,,,,,,,
/data/extract/TODO/office_docs/abc.docx,file,abc.docx,.docx,2016-12-01,49508,8d956895b807c602812dd984ca548eaad1c44639,35de983116238becd1f374cdbe0dc1df,,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Microsoft Word 2007+,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/kinds/c.zip,file,c.zip,.zip,2016-12-01,890,4ac7ce927e0f9ede9adb81e5db581bad067de178,591562228ef2e4b94530a2aa23df8c52,,application/zip,"Zip archive data, at least v1.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/kinds/c.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/ar_tree/winlib/,directory,winlib,,,2327102,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/ar_tree/winlib/php4embed.lib,file,php4embed.lib,.lib,2016-12-01,8008,f3ce9d5efd21ddabd849c900120f590817f0b0ff,d498f4b81f3c983babee7838b2200e76,,application/x-archive,current ar archive,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/ar_tree/winlib/libmysql.lib,file,libmysql.lib,.lib,2016-12-01,34876,227defe2817953278cfdcb9f4cdd7367e3174238,8b2b8719a3041276aba305ec2bfbc851,,application/x-archive,current ar archive,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/ar_tree/winlib/freetype.lib,file,freetype.lib,.lib,2016-12-01,2237914,ef720a20116b80d1ee1fd9eee9fc2a77b73e86f2,959b3998be55f45afb4dee3ab50d8d36,,application/x-archive,current ar archive,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/ar_tree/winlib/freetype.lib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10447,10450,,,,copyright Aacute Acircumflex,,,,,,,,,,,,,,,,,
/data/extract/ar_tree/winlib/freetype.lib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10447,10450,,,,,Aacute Acircumflex,,,,,,,,,,,,,,,,
/data/extract/ar_tree/winlib/pyexpat.lib,file,pyexpat.lib,.lib,2016-12-01,1718,4ce66ecf72ff28fca83239fb75873aec895c5664,4867ff028cda2aedf575787e812359b2,,application/x-archive,current ar archive,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/ar_tree/winlib/htmlhelp.lib,file,htmlhelp.lib,.lib,2016-12-01,34904,dac159c5fcb93fe84a0e6390b4dfcd7224b9a820,190f479a7400722bf03ea392f89c78f3,,application/x-archive,current ar archive,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/ar_tree/winlib/zlib.lib,file,zlib.lib,.lib,2016-12-01,1668,2f09feb2004c44628b5c6cd0fca3130dd93dab1c,b7cfd887d78c69e97473a016d9813a94,,application/x-archive,current ar archive,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/ar_tree/winlib/gsdll32.lib,file,gsdll32.lib,.lib,2016-12-01,8014,2816b9c3babb0db157beffda9d68dd510c1a3fac,d537be1273b752cab217e16cbb661ca9,,application/x-archive,current ar archive,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/broken_link/broken-link.tar.bz2,file,broken-link.tar.bz2,.bz2,2016-12-01,4658,4c001c4e8c58536008b468b7e3f4aa5b603480d2,ee83daf04e5a44e34e87c2fed6727469,,application/x-bzip2,"bzip2 compressed data, block size = 900k",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/broken_link/broken-link.tar.bz2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/small/empty_small.zip,file,empty_small.zip,.zip,2016-12-01,1384,a841ea599b28988ba754cf94f8de8084cc38aa32,90e363075418ce6d8ff2752115eaef30,,application/zip,"Zip archive data, at least v1.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/small/empty_small.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/special/t.tgz,file,t.tgz,.tgz,2016-12-01,10206,783fa7d810855b3733364c66facc1d61274637f8,b3efd70649e11b53f448aa644e2d1858,,application/x-gzip,"gzip compressed data, was ""testtargz.tar"", last modified: Fri Sep 18 22:48:41 2009, from Unix",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/special/t.tgz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/relative_path/basic.zip,file,basic.zip,.zip,2016-12-01,880,f3215588fa890f4e5d9c9f57fef54b342f79c420,cf5dde7dd749bac8eff0bf9aece80c57,,application/zip,"Zip archive data, at least v1.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/relative_path/basic.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/tree/c/,directory,c,,,227,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/tree/a/,directory,a,,,241,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/tree/b/,directory,b,,,1840,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/tree/c/a.tar.gz,file,a.tar.gz,.gz,2016-12-01,225,7ae2f8079752f5ac4ea4d7b3c64e2c26f9448d70,ada129068e24cf61e3c863ff9b8a71a6,,application/x-gzip,"gzip compressed data, last modified: Tue Jul 29 18:56:56 2008, from Unix",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/tree/c/a.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/tree/c/a.txt,file,a.txt,.txt,2016-12-01,2,89e6c98d92887913cadf06b2adb97f26cde4849b,3b5d5c3712955042212316173ccf37be,,text/plain,ASCII text,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/tree/a/a.tar.gz,file,a.tar.gz,.gz,2016-12-01,239,1cd2f7db1b3a39f438c3f470c76f0b60e52559eb,865ddbcc7770322e40c84b3773898b51,,application/x-gzip,"gzip compressed data, last modified: Fri May 14 22:29:18 2010, from Unix",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/tree/a/a.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/tree/a/a.txt,file,a.txt,.txt,2016-12-01,2,89e6c98d92887913cadf06b2adb97f26cde4849b,3b5d5c3712955042212316173ccf37be,,text/plain,ASCII text,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/tree/b/b.tar.gz,file,b.tar.gz,.gz,2016-12-01,1838,17b8e76671be927715a967c6de681a6c9af03454,55c35d1b3da1df45b7c4fd79f50a235d,,application/x-gzip,"gzip compressed data, last modified: Wed Jul 30 06:11:55 2008, from Unix",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/tree/b/b.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/tree/b/a.txt,file,a.txt,.txt,2016-12-01,2,89e6c98d92887913cadf06b2adb97f26cde4849b,3b5d5c3712955042212316173ccf37be,,text/plain,ASCII text,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/corrupted/a.tar.gz,file,a.tar.gz,.gz,2016-12-01,235,216ad0e57f56f85f8c1b084f08c160b107f0af31,f546b91b441ac72982f253379be58b23,,application/x-gzip,"gzip compressed data, last modified: Tue Jul 29 18:56:56 2008, from Unix",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/corrupted/a.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/nested_not_compressed/nested_with_not_compressed_gz_file.tgz,file,nested_with_not_compressed_gz_file.tgz,.tgz,2016-12-01,189,259da9d3db8ea1b0da84fb1d88e0dcf35d3bc717,5d95430cfd344914436312c10e40b104,,application/x-gzip,"gzip compressed data, last modified: Fri Jul 10 10:42:53 2015, from Unix",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/nested_not_compressed/nested_with_not_compressed_gz_file.tgz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/space-tgz/with+spaces+in+name.tar.gz,file,with+spaces+in+name.tar.gz,.gz,2016-12-01,225,7ae2f8079752f5ac4ea4d7b3c64e2c26f9448d70,ada129068e24cf61e3c863ff9b8a71a6,,application/x-gzip,"gzip compressed data, last modified: Tue Jul 29 18:56:56 2008, from Unix",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/space-tgz/with+spaces+in+name.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/nested/nested_tars.tar.gz,file,nested_tars.tar.gz,.gz,2016-12-01,1838,17b8e76671be927715a967c6de681a6c9af03454,55c35d1b3da1df45b7c4fd79f50a235d,,application/x-gzip,"gzip compressed data, last modified: Wed Jul 30 06:11:55 2008, from Unix",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/nested/nested_tars.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/space-zip/with+spaces+in+name.zip,file,with+spaces+in+name.zip,.zip,2016-12-01,1384,a841ea599b28988ba754cf94f8de8084cc38aa32,90e363075418ce6d8ff2752115eaef30,,application/zip,"Zip archive data, at least v1.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/space-zip/with+spaces+in+name.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/scm/dot-cvsignore,file,dot-cvsignore,,2016-12-01,40,263e451dcd3bf6f6cfa240bc3c3cbc4caa0d44d9,189ac04d0d9d6859855e2ae620047531,,text/plain,ASCII text,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/scm/dot-svn.zip,file,dot-svn.zip,.zip,2016-12-01,21681,54ae68597e4c79aacba6975c9d5ecbf4f03a39ab,319e7b2e1f520fb5182bd88d65ab8137,,application/zip,"Zip archive data, at least v1.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/extract/scm/dot-svn.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
