"ScanCode License key","ScanCode License short name","URL to data","URL to text",
"carnegie-mellon","Carnegie Mellon License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/carnegie-mellon.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/carnegie-mellon.LICENSE",
"carnegie-mellon-contributors","Carnegie Mellon Contributors","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/carnegie-mellon-contributors.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/carnegie-mellon-contributors.LICENSE",
"cavium-malloc","Cavium malloc License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cavium-malloc.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cavium-malloc.LICENSE",
"cavium-targeted-hardware","Cavium Targeted Hardware License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cavium-targeted-hardware.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cavium-targeted-hardware.LICENSE",
"cc-by-2.0-uk","CC-BY-2.0-UK","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cc-by-2.0-uk.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cc-by-2.0-uk.LICENSE",
"cc-by-nc-nd-2.0-au","CC-BY-NC-ND-2.0-AU","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cc-by-nc-nd-2.0-au.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cc-by-nc-nd-2.0-au.LICENSE",
"cc-pd","CC-PD","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cc-pd.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cc-pd.LICENSE",
"cgic","CGIC License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cgic.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cgic.LICENSE",
"chartdirector-6.0","ChartDirector 6.0 License Agreement","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/chartdirector-6.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/chartdirector-6.0.LICENSE",
"chris-maunder","Chris Maunder License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/chris-maunder.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/chris-maunder.LICENSE",
"chris-stoy","Chris Stoy Attribution License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/chris-stoy.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/chris-stoy.LICENSE",
"christopher-velazquez","Christopher Velazquez License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/christopher-velazquez.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/christopher-velazquez.LICENSE",
"classic-vb","Classic VB License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/classic-vb.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/classic-vb.LICENSE",
"cloudera-express","Cloudera Express License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cloudera-express.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cloudera-express.LICENSE",
"cmigemo","C/Migemo License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cmigemo.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cmigemo.LICENSE",
"cmr-no","CMR License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cmr-no.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cmr-no.LICENSE",
"cmu-computing-services","CMU Computing Services License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cmu-computing-services.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cmu-computing-services.LICENSE",
"cmu-mit","CMU MIT-style","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cmu-mit.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cmu-mit.LICENSE",
"cmu-simple","CMU Simple License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cmu-simple.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cmu-simple.LICENSE",
"cmu-template","CMU License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cmu-template.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cmu-template.LICENSE",
"codeguru-permissions","CodeGuru Permissions","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/codeguru-permissions.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/codeguru-permissions.LICENSE",
"codexia","Codexia License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/codexia.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/codexia.LICENSE",
"cognitive-web-osl-1.1","CognitiveWeb Open Source License 1.1","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cognitive-web-osl-1.1.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cognitive-web-osl-1.1.LICENSE",
"colt","Colt License Agreement","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/colt.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/colt.LICENSE",
"com-oreilly-servlet","com.oreilly.servlet License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/com-oreilly-servlet.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/com-oreilly-servlet.LICENSE","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/warranty-disclaimer.LICENSE"
"commercial-license","Commercial License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/commercial-license.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/commercial-license.LICENSE",
"commercial-option","Commercial Option","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/commercial-option.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/commercial-option.LICENSE",
"commonj-timer","CommonJ Timer License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/commonj-timer.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/commonj-timer.LICENSE",
"compass","Compass License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/compass.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/compass.LICENSE",
"copyleft-next-0.3.0","copyleft-next 0.3.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/copyleft-next-0.3.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/copyleft-next-0.3.0.LICENSE",
"copyleft-next-0.3.1","copyleft-next 0.3.1","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/copyleft-next-0.3.1.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/copyleft-next-0.3.1.LICENSE",
"cosl","Cougaar Open Source License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cosl.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cosl.LICENSE",
"couchbase-community","Couchbase Community Edition License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/couchbase-community.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/couchbase-community.LICENSE",
"couchbase-enterprise","Couchbase Enterprise Edition License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/couchbase-enterprise.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/couchbase-enterprise.LICENSE",
"cpl-0.5","CPL 0.5","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cpl-0.5.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cpl-0.5.LICENSE",
"crapl-0.1","CRAPL v0 BETA 1","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/crapl-0.1.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/crapl-0.1.LICENSE",
"crypto-keys-redistribution","Cryptograpic keys redistribution","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/crypto-keys-redistribution.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/crypto-keys-redistribution.LICENSE",
"cryptopp","Crypto++ License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cryptopp.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cryptopp.LICENSE",
"csla","CSLA License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/csla.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/csla.LICENSE",
"cups","CUPS License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cups.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cups.LICENSE",
"cximage","CxImage License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cximage.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/cximage.LICENSE",
"d-fsl-1.0-en","German Free Software License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/d-fsl-1.0-en.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/d-fsl-1.0-en.LICENSE",
"d-zlib","D Zlib","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/d-zlib.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/d-zlib.LICENSE",
"damail","DAMAIL","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/damail.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/damail.LICENSE",
"dante-treglia","Dante Treglia License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dante-treglia.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dante-treglia.LICENSE",
"day-spec","Day Specification License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/day-spec.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/day-spec.LICENSE",
"dco-1.1","DCO 1.1","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dco-1.1.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dco-1.1.LICENSE",
"dejavu-font","DejaVu Font License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dejavu-font.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dejavu-font.LICENSE",
"dennis-ferguson","Dennis Ferguson License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dennis-ferguson.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dennis-ferguson.LICENSE",
"dhtmlab-public","dhtmlab Public License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dhtmlab-public.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dhtmlab-public.LICENSE",
"digia-qt-commercial","Digia Qt Commercial","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/digia-qt-commercial.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/digia-qt-commercial.LICENSE",
"digia-qt-preview","Digia Qt Preview Agreement 2.4","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/digia-qt-preview.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/digia-qt-preview.LICENSE",
"divx-open-1.0","DivX Open License 1.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/divx-open-1.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/divx-open-1.0.LICENSE",
"divx-open-2.1","DivX Open License 2.1","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/divx-open-2.1.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/divx-open-2.1.LICENSE",
"dmalloc","dmalloc License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dmalloc.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dmalloc.LICENSE",
"docbook","Docbook License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/docbook.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/docbook.LICENSE",
"dom4j","Dom4j License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dom4j.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dom4j.LICENSE",
"doug-lea","Doug Lea License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/doug-lea.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/doug-lea.LICENSE",
"douglas-young","Douglas Young License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/douglas-young.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/douglas-young.LICENSE",
"dpl-1.1","DPL-1.1","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dpl-1.1.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dpl-1.1.LICENSE",
"dr-john-maddock","Dr John Maddock License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dr-john-maddock.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dr-john-maddock.LICENSE",
"dtree","Dtree License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dtree.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dtree.LICENSE",
"dual-bsd-gpl","Dual BSD-GPL","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dual-bsd-gpl.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dual-bsd-gpl.LICENSE",
"dynamic-drive-tou","Dynamic Drive TOU","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dynamic-drive-tou.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dynamic-drive-tou.LICENSE",
"dynarch-developer","Dynarch Developer Agreement","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dynarch-developer.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dynarch-developer.LICENSE",
"dynarch-linkware","Dynarch Linkware Agreement","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dynarch-linkware.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/dynarch-linkware.LICENSE",
